                    Ramp 3A4 analysis for 100/03/22
                                                  File      Database
Occupancy        _1___2___3___4___5___6   Station 02.06.12  02.06.12
Thresholds # 2:  15  16  17  18  23  40     Meter 04.04.0f  04.04.0f
+----------+------+---------+------------------------------------------+
|          |  Red |  Rates  |           Occupancy Stations             |
| 17:34:00 |  7.3 | 5  5  C |  12  11   9  10  29  17                  |
| 17:34:30 |  5.2 | 4  4  C |  13  12  12   9  23  17                  |
| 17:35:00 |  3.0 | 2  2  Z |  16  13  14  14  16  14                  |
| 17:35:30 |  5.2 | 4  4  C |  18  13  12  14  19  16                  |
| 17:36:00 |  5.2 | 4  4  C |  16  14  14  11  19  18                  |
| 17:36:30 |  5.2 | 4  4  C |  16  19  16  15  17  13                  |
| 17:37:00 |  5.2 | 4  4  C |  18  18  16  17  19  13                  |
| 17:37:30 |  5.2 | 4  4  C |  17  17  16  15  21  13                  |
| 17:38:00 |  5.2 | 4  4  C |  16  17  16  16  22  10                  |
| 17:38:30 |  5.2 | 4  4  C |  14  14  15  16  22  12                  |
| 17:39:00 |  5.2 | 4  4  C |  13  13  13  14  21  17                  |
| 17:39:30 |  5.2 | 4  4  C |  15  15  13  13  21  16                  |
| 17:40:00 |  5.2 | 4  4  C |  17  14  12  14  22  10                  |
| 17:40:30 |  5.2 | 4  4  C |  19  13  13  12  21   8                  |
| 17:41:00 |  5.2 | 4  4  C |  14  15  14  12  21  14                  |
| 17:41:30 |  5.2 | 4  4  C |  12  15  15  14  22  14                  |
| 17:42:00 |  7.3 | 5  5  C |  17  14  15  17  24  10                  |
| 17:42:30 |  7.3 | 5  5  C |  17  14  15  15  29  11                  |
| 17:43:00 |  7.3 | 5  5  C |  13  15  14  15  28  15                  |
| 17:43:30 |  7.3 | 5  5  C |  11  15  12  15  27  18                  |
| 17:44:00 |  7.3 | 5  5  C |  14  13  13  13  29  14                  |
| 17:44:30 |  7.3 | 5  5  C |  18  13  13  13  30  11                  |
| 17:45:00 |  7.3 | 5  5  C |  18  15  13  13  25  11                  |
| 17:45:30 |  5.2 | 4  4  C |  14  17  14  13  19   9                  |
| 17:46:00 |  3.9 | 3  3  C |  10  17  14  14  18  13                  |
| 17:46:30 |  5.2 | 4  4  C |  12  14  15  14  19  13                  |
| 17:47:00 |  5.2 | 4  4  C |  14  13  12  14  21  10                  |
| 17:47:30 |  3.0 | 2  2  C |  14  12  11  11  17   9                  |
| 17:48:00 |  2.3 | 1  1  Z |  13  13  12  12  14   9                  |
| 17:48:30 |  2.3 | 1  1  D |  11  14  14  15  16  12                  |
| 17:49:00 |  2.3 | 1  4  D |   8  12  14  14  19  13                  |
| 17:49:30 |  2.3 | 1  4  D |  13  10  13  14  20  12                  |
| 17:50:00 |  2.3 | 1  3  D |  16  10  13  13  18  10                  |
| 17:50:30 |  2.3 | 1  1  D |  15  13  10  10  15  10                  |
| 17:51:00 |  2.3 | 1  2  D |  14  17  12  11  10  15                  |
| 17:51:30 |  2.3 | 1  2  D |  13  17  16  15  15  15                  |
| 17:52:00 |  2.3 | 1  4  D |  13  14  15  16  21   9                  |
| 17:52:30 |  2.3 | 1  4  D |  15  11  12  15  19  10                  |
| 17:53:00 |  2.3 | 1  1  D |  13  13  11  13  16  14                  |
| 17:53:30 |  2.3 | 1  1  D |  12  16  14  10  14  16                  |
| 17:54:00 |  2.3 | 1  2  D |  16  14  17  14  15  16                  |
| 17:54:30 |  2.3 | 1  4  D |  17  13  14  19  19  12                  |
| 17:55:00 |  2.3 | 1  4  D |  18  16  12  14  23   6                  |
| 17:55:30 |  2.3 | 1  2  D |  14  17  13  11  16   8                  |
| 17:56:00 |  2.3 | 1  3  D |   7  17  15  14  18  13                  |
| 17:56:30 |  2.3 | 1  4  D |   8  13  15  16  22  14                  |
| 17:57:00 |  2.3 | 1  4  D |  12   6  12  14  21  12                  |
| 17:57:30 |  2.3 | 1  2  D |  15   9   8  10  17  11                  |
| 17:58:00 |      | 7  1  F |  14  11  10   7  11  13                  |
| 17:58:30 |      | 7  1  F |  11  13  12  11  12  11                  |
| 17:59:00 |      | 7  1  F |  13  15  14  15  15   9                  |
| 17:59:30 |      | 7  4  F |   9  14  13  14  19  10                  |
| 18:00:00 |      | 7  4  F |   8  10  13  13  21   9                  |
| 18:00:30 |      | 7  4  F |  10   9  11  12  20  10                  |
| 18:01:00 |      | 7  1  F |  10  10   9  11  15  10                  |
| 18:01:30 |      | 7  1  F |  11  10  10   9  13   9                  |
| 18:02:00 |      | 7  1  F |  10  10  10  10  14   9                  |
| 18:02:30 |      | 7  1  F |  10  11  11  12  14   8                  |
| 18:03:00 |      | 7  4  F |   9  11  12  12  19  10                  |
| 18:03:30 |      | 7  2  F |   9   8  11  11  17  10                  |
| 18:04:00 |      | 7  1  F |  11   8   9  10  15   9                  |
| 18:04:30 |      | 7  1  F |   9  12   8   8  13   9                  |
| 18:05:00 |      | 7  1  F |  12  12  11  10  11   9                  |
| 18:05:30 |      | 7  1  F |  14   8  11  11  15  11                  |
| 18:06:00 |      | 7  1  F |  11  10   8   8  14   8                  |
| 18:06:30 |      | 7  1  F |  11  13  13  11   8   8                  |
| 18:07:00 |      | 7  1  F |  10  10  15  15  13  10                  |
| 18:07:30 |      | 7  4  F |   8  10   9  13  20   9                  |
| 18:08:00 |      | 7  1  F |  10   9  10   9  16  12                  |
| 18:08:30 |      | 7  1  F |  11   9  12  10  13  12                  |
| 18:09:00 |      | 7  1  F |  13  10   9  10  13   8                  |
| 18:09:30 |      | 7  1  F |  14   9   9   9  14   9                  |
| 18:10:00 |      | 7  1  F |   9  13  10   9  14   7                  |
| 18:10:30 |      | 7  1  F |  10  14  12  11  12   6                  |
| 18:11:00 |      | 7  1  F |   9   8  12  12  16   8                  |
| 18:11:30 |      | 7  4  F |   6   9   8  10  19   8                  |
| 18:12:00 |      | 7  1  F |   9   9   8   8  11   9                  |
| 18:12:30 |      | 7  1  F |  10   7   8   8  10  11                  |
| 18:13:00 |      | 7  1  F |   9   8   9   8  11  13                  |
| 18:13:30 |      | 7  1  F |  12   9   9   9  11  13                  |
| 18:14:00 |      | 7  1  F |  15   9   9  11  13   9                  |
| 18:14:30 |      | 7  1  F |  15  12  11   8  14   9                  |
| 18:15:00 |      | 7  1  F |  12  15  13   9  12  10                  |
| 18:15:30 |      | 7  1  F |  12  13  14  14  15   9                  |
| 18:16:00 |      | 7  3  F |  12  10  10  14  18  12                  |
| 18:16:30 |      | 7  1  F |  10  12  10  10  14  14                  |
| 18:17:00 |      | 7  1  F |  12  13  10  10  12   9                  |
| 18:17:30 |      | 7  1  F |  15  10  13  10  14   7                  |
| 18:18:00 |      | 7  1  F |  15  11  12  12  16   8                  |
| 18:18:30 |      | 7  1  F |  12  15   9  14  15  10                  |
| 18:19:00 |      | 7  1  F |  10  14  14  11  15  11                  |
| 18:19:30 |      | 7  1  F |  10  10  13  12  16   7                  |
| 18:20:00 |      | 7  4  F |  12   9   8  12  19   7                  |
| 18:20:30 |      | 7  1  F |   9  11   8   9  15   8                  |
| 18:21:00 |      | 7  1  F |   7  10  13   8  10   6                  |
| 18:21:30 |      | 7  1  F |   9   8  12  12  13   9                  |
| 18:22:00 |      | 7  3  F |   9   9   7  11  18  10                  |
| 18:22:30 |      | 7  1  F |  11   7   8   7  15   8                  |
| 18:23:00 |      | 7  1  F |  11   7   8   9  11   9                  |
| 18:23:30 |      | 7  1  F |  10  10   9   8  12  12                  |
| 18:24:00 |      | 7  1  F |  10  10  11  10  12  12                  |
| 18:24:30 |      | 7  1  F |  12  10  11  12  13  10                  |
| 18:25:00 |      | 7  2  F |  14   9   9  11  17   9                  |
| 18:25:30 |      | 7  1  F |  13  12   9   9  14  13                  |
| 18:26:00 |      | 7  1  F |  10  15  12  10  11  14                  |
| 18:26:30 |      | 7  1  F |  13  12  14  14  14   9                  |
| 18:27:00 |      | 7  4  F |  15   9  10  13  19   8                  |
| 18:27:30 |      | 7  1  F |  12  11   8  10  16   8                  |
| 18:28:00 |      | 7  1  F |  10  14  11   9  13   7                  |
| 18:28:30 |      | 7  1  F |  10  11  14  12  16   8                  |
| 18:29:00 |      | 7  1  F |   8   9  12  14  16  11                  |
| 18:29:30 |      | 7  1  F |   7  11  10  13  14   8                  |
| 18:30:00 |      | 7  1  F |  11   8  10  11  15   6                  |
+----------+------+---------+------------------------------------------+
