                    Ramp 3C7 analysis for 100/03/22
                                                  File      Database
Occupancy        _1___2___3___4___5___6   Station 02.06.12  02.06.12
Thresholds # 2:  15  16  17  18  23  40     Meter 04.04.0f  04.04.0f
+----------+------+---------+------------------------------------------+
|          |  Red |  Rates  |           Occupancy Stations             |
| 17:33:00 |  8.1 | 3  3  Z |  15  13  12   0* 13                      |
| 17:33:30 | 10.3 | 4  4  Z |  19  15  15   0* 14                      |
| 17:34:00 | 10.3 | 4  4  Z |  17  18  15   0* 13                      |
| 17:34:30 | 10.3 | 4  4  Z |  17  17  14   0* 13                      |
| 17:35:00 | 10.3 | 4  4  Z |  17  17  15   0* 14                      |
| 17:35:30 | 10.3 | 4  4  Z |  16  18  17   0* 14                      |
| 17:36:00 | 10.3 | 4  4  Z |  16  16  16   0* 15                      |
| 17:36:30 |  8.1 | 3  3  Z |  16  15  15   0* 12                      |
| 17:37:00 | 10.3 | 4  4  Z |  16  16  14   0* 15                      |
| 17:37:30 | 10.3 | 4  4  Z |  17  16  15   0* 17                      |
| 17:38:00 | 10.3 | 4  4  Z |  18  17  17   0* 14                      |
| 17:38:30 | 13.9 | 5  5  Z |  18  18  17   0* 12                      |
| 17:39:00 |  8.1 | 3  3  Z |  16  16  18   0* 13                      |
| 17:39:30 | 10.3 | 4  4  Z |  15  14  16   0* 13                      |
| 17:40:00 | 13.9 | 5  5  Z |  17  15  15   0* 13                      |
| 17:40:30 | 10.3 | 4  4  Z |  16  18  16   0* 16                      |
| 17:41:00 | 10.3 | 4  4  Z |  14  16  15   0* 14                      |
| 17:41:30 | 10.3 | 4  4  Z |  12  14  15   0* 12                      |
| 17:42:00 | 13.9 | 5  5  Z |  12  12  12   0* 13                      |
| 17:42:30 | 13.9 | 5  5  Z |  14  12  10   0* 14                      |
| 17:43:00 | 13.9 | 5  4  Z |  16  15  12   0* 13                      |
| 17:43:30 | 10.3 | 4  4  Z |  18  15  12   0*  9                      |
| 17:44:00 | 13.9 | 5  5  Z |  19  19  17   0* 10                      |
| 17:44:30 | 13.9 | 5  5  Z |  18  19  20   0* 13                      |
| 17:45:00 | 10.3 | 4  4  Z |  18  17  16   0* 12                      |
| 17:45:30 | 10.3 | 4  4  Z |  16  19  14   0* 14                      |
| 17:46:00 | 10.3 | 4  4  Z |  15  19  17   0* 16                      |
| 17:46:30 | 10.3 | 4  4  Z |  13  15  16   0* 16                      |
| 17:47:00 | 10.3 | 4  5  Z |  13  12  16   0* 13                      |
| 17:47:30 | 13.9 | 5  5  Z |  16  12  13   0* 11                      |
| 17:48:00 | 10.3 | 4  4  Z |  18  16  14   0* 15                      |
| 17:48:30 | 13.9 | 5  5  Z |  15  18  17   0* 12                      |
| 17:49:00 | 13.9 | 5  5  Z |  14  16  18   0*  7                      |
| 17:49:30 | 10.3 | 4  4  Z |  15  14  14   0* 10                      |
| 17:50:00 |  8.1 | 3  3  Z |  14  15  14   0* 13                      |
| 17:50:30 |  8.1 | 3  4  Z |  15  13  15   0* 14                      |
| 17:51:00 | 10.3 | 4  5  Z |  17  14  12   0* 12                      |
| 17:51:30 | 13.9 | 5  4  Z |  15  18  11   0* 12                      |
| 17:52:00 |  8.1 | 3  3  Z |  14  18  15   0* 13                      |
| 17:52:30 |  8.1 | 3  3  C |  15  16  18   0* 12                      |
| 17:53:00 |  6.5 | 2  2  Z |  15  17  17   0* 11                      |
| 17:53:30 |  6.5 | 2  4  Z |  13  16  15   0* 12                      |
| 17:54:00 | 10.3 | 4  3  Z |  15  13  14   0* 16                      |
| 17:54:30 |  8.1 | 3  3  Z |  18  15  10   0* 16                      |
| 17:55:00 |  8.1 | 3  4  Z |  16  18  14   0* 14                      |
| 17:55:30 | 10.3 | 4  4  C |  16  15  20   0* 12                      |
| 17:56:00 | 10.3 | 4  4  Z |  17  15  16   0*  9                      |
| 17:56:30 | 10.3 | 4  4  Z |  13  17  14   0* 10                      |
| 17:57:00 |  6.5 | 2  2  Z |  10  13  16   0* 15                      |
| 17:57:30 |  6.5 | 2  2  Z |  13   9  12   0* 15                      |
| 17:58:00 |  8.1 | 3  3  Z |  13  14   8   0* 13                      |
| 17:58:30 |  8.1 | 3  3  Z |  12  14  12   0* 14                      |
| 17:59:00 |  8.1 | 3  3  Z |  13  13  12   0* 11                      |
| 17:59:30 |  6.5 | 2  2  Z |  13  13  11   0*  8                      |
| 18:00:00 |  6.5 | 2  2  Z |  15  11  12   0* 12                      |
| 18:00:30 |  6.5 | 2  2  C |  17  15  11   0* 12                      |
| 18:01:00 |  6.5 | 2  2  Z |  12  16  15   0*  9                      |
| 18:01:30 |  6.5 | 2  4  Z |  12  12  16   0*  9                      |
| 18:02:00 | 10.3 | 4  4  Z |  14  13  12   0* 11                      |
| 18:02:30 |  8.1 | 3  3  Z |  16  15  11   0* 13                      |
| 18:03:00 |  8.1 | 3  1  Z |  16  16  14   0* 12                      |
| 18:03:30 |  5.4 | 1  2  D |  10  14  17   0* 11                      |
| 18:04:00 |  5.4 | 1  1  D |   8  10  16   0* 11                      |
| 18:04:30 |  5.4 | 1  3  D |  12   8  10   0* 10                      |
| 18:05:00 |  5.4 | 1  3  D |  15  12   8   0* 14                      |
| 18:05:30 |  5.4 | 1  2  D |  14  16  10   0* 16                      |
| 18:06:00 |  5.4 | 1  1  D |  14  14  13   0* 10                      |
| 18:06:30 |  5.4 | 1  2  D |  14  13  12   0*  9                      |
| 18:07:00 |  5.4 | 1  4  D |  17  14  11   0* 11                      |
| 18:07:30 |  5.4 | 1  2  D |  16  17  10   0* 12                      |
| 18:08:00 |  5.4 | 1  1  D |  13  16  15   0* 11                      |
| 18:08:30 |  5.4 | 1  2  D |  15  13  17   0*  8                      |
| 18:09:00 |  5.4 | 1  4  D |  14  15  12   0*  6                      |
| 18:09:30 |  5.4 | 1  2  D |  10  15  13   0* 10                      |
| 18:10:00 |  5.4 | 1  2  D |   8  10  13   0* 12                      |
| 18:10:30 |  5.4 | 1  2  D |   9   9   9   0* 10                      |
| 18:11:00 |  5.4 | 1  3  D |  13  13   7   0*  9                      |
| 18:11:30 |  5.4 | 1  2  D |   9  13   9   0* 10                      |
| 18:12:00 |  5.4 | 1  3  D |  10   9   7   0* 10                      |
| 18:12:30 |  5.4 | 1  3  D |  16  11   9   0*  9                      |
| 18:13:00 |  5.4 | 1  4  D |  15  17  17   0*  9                      |
| 18:13:30 |  5.4 | 1  2  D |  13  15  16   0*  9                      |
| 18:14:00 |  5.4 | 1  1  D |  13  12  13   0*  9                      |
| 18:14:30 |  5.4 | 1  1  D |  14  12  12   0* 13                      |
| 18:15:00 |      | 7  2  F |  14  16  14   0* 13                      |
| 18:15:30 |      | 7  2  F |  13  16  14   0* 10                      |
| 18:16:00 |      | 7  2  F |  14  14  12   0* 11                      |
| 18:16:30 |      | 7  3  F |  14  17  15   0* 12                      |
| 18:17:00 |      | 7  3  F |  14  14  14   0* 12                      |
| 18:17:30 |      | 7  4  F |  15  14  12   0* 12                      |
| 18:18:00 |      | 7  1  F |  15  16  15   0* 12                      |
| 18:18:30 |      | 7  1  F |  16  16  14   0* 12                      |
| 18:19:00 |      | 7  2  F |  17  16  13   0* 11                      |
| 18:19:30 |      | 7  2  F |  15  17  16   0* 11                      |
| 18:20:00 |      | 7  3  F |  12  17  16   0* 12                      |
| 18:20:30 |      | 7  2  F |  12  13  11   0* 12                      |
| 18:21:00 |      | 7  2  F |  14  12  10   0* 10                      |
| 18:21:30 |      | 7  3  F |  12  15  14   0* 11                      |
| 18:22:00 |      | 7  2  F |  13  12  14   0* 10                      |
| 18:22:30 |      | 7  1  F |  14  13  12   0*  9                      |
| 18:23:00 |      | 7  1  F |   9  13  11   0* 11                      |
| 18:23:30 |      | 7  2  F |   7   9   7   0* 10                      |
| 18:24:00 |      | 7  3  F |  14   9   7   0* 10                      |
| 18:24:30 |      | 7  2  F |  17  14  11   0*  9                      |
| 18:25:00 |      | 7  3  F |  14  18  16   0*  8                      |
| 18:25:30 |      | 7  1  F |  11  14  15   0*  8                      |
| 18:26:00 |      | 7  2  F |   9  11  10   0*  8                      |
| 18:26:30 |      | 7  3  F |  12  10   9   0* 13                      |
| 18:27:00 |      | 7  1  F |  13  11  10   0* 15                      |
| 18:27:30 |      | 7  1  F |  11  12  10   0* 10                      |
| 18:28:00 |      | 7  1  F |  11  12  10   0*  8                      |
| 18:28:30 |      | 7  2  F |  10  12  10   0*  7                      |
| 18:29:00 |      | 7  2  F |  11  10   8   0*  6                      |
| 18:29:30 |      | 7  1  F |  11  11   8   0*  8                      |
| 18:30:00 |      | 7  2  F |  10  13  10   0*  9                      |
+----------+------+---------+------------------------------------------+
